Price($),Brand,Model,Year,Title_Status,Mileage,Color,Vin,Lot,State,Country,Time_Left_Hours,Time_Left_Days
4410,Ford,Wagon,2017,Clean Vehicle,209915,White,  Nm0Ls7E79H1312701,167656528,Texas, USA,48.0,2.0
25,Chrysler,Doors,2005,Salvage Insurance,151815,Silver,  2C3Ja43R35H179032,167757193,Massachusetts, USA,72.0,3.0
22500,Chevrolet,Camaro,2020,Clean Vehicle,13826,Green,  1G1Fb1Rx6L0109117,167765992,Georgia, USA,72.0,3.0
7420,Ford,MPV,2017,Clean Vehicle,55854,White,  1Fmzk1Cm1Hkb51026,167656529,Texas, USA,48.0,2.0
13500,Ford,Doors,2016,Clean Vehicle,45757,Silver,  1Fatp8Uhxg5296168,167757353,Arizona, USA,20.0,0.83
15500,Chevrolet,Trax,2020,Clean Vehicle,16545,White,  3Gncjlsb1Ll142267,167765995,Georgia, USA,72.0,3.0
3540,Ford,Doors,2017,Clean Vehicle,112893,White,  3Fa6P0G73Hr140652,167656530,Texas, USA,48.0,2.0
17000,Ford,Doors,2016,Clean Vehicle,126802,No_Color,  1Ft7W2B60Geb96643,167757879,Florida, USA,2.0,0.08
45500,Chevrolet,Tahoe,2020,Clean Vehicle,13303,White,  1Gnscbkc4Lr164829,167765997,Georgia, USA,72.0,3.0
4130,Ford,Doors,2017,Clean Vehicle,34061,Silver,  3Fa6P0Hd8Hr305132,167656531,Texas, USA,48.0,2.0
15700,Ford,Doors,2015,Clean Vehicle,70251,White,  1Ftew1Cg0Ffa89853,167757917,Arizona, USA,14.0,0.58
45500,Chevrolet,Tahoe,2020,Clean Vehicle,13679,Gray,  1Gnscbkcxlr162857,167765999,Georgia, USA,72.0,3.0
4130,Ford,Doors,2017,Clean Vehicle,42426,Gray,  3Fa6P0Lu4Hr246569,167656532,Texas, USA,48.0,2.0
15500,Dodge,Doors,2012,Clean Vehicle,66452,Black,  1C6Rd7Lt4Cs187334,167757926,Pennsylvania, USA,48.0,2.0
16300,Chevrolet,Trax,2020,Clean Vehicle,18221,White,  3Gncjlsb4Ll149763,167766003,Georgia, USA,72.0,3.0
4530,Ford,MPV,2017,Clean Vehicle,41455,White,  1Fmzk1Cm7Hkb51015,167656533,Texas, USA,48.0,2.0
15600,Dodge,Doors,2011,Clean Vehicle,35275,Black,  1D7Rw3Gp7Bs614101,167758116,Pennsylvania, USA,48.0,2.0
45500,Chevrolet,Tahoe,2020,Clean Vehicle,13885,White,  1Gnscbkc6Lr159535,167766009,Georgia, USA,72.0,3.0
4100,Ford,Doors,2017,Clean Vehicle,38815,Gray,  3Fa6P0Hd2Hr178393,167656535,Texas, USA,48.0,2.0
18200,Dodge,Doors,2011,Clean Vehicle,162281,White,  3D73Y4Clxbg535425,167758122,Pennsylvania, USA,48.0,2.0
10200,Chevrolet,Doors,2013,Clean Vehicle,56479,Black,  2G1Fc3D32D9188287,167766025,Texas, USA,21.0,0.88
4080,Ford,Doors,2017,Clean Vehicle,61027,Black,  3Fa6P0Luxhr231039,167656536,Texas, USA,48.0,2.0
5700,Ford,VAN,2014,Clean Vehicle,178703,White,  1Ftss3El7Eda50076,167758159,Florida, USA,2.0,0.08
10200,Chevrolet,3500,2014,Clean Vehicle,173469,White,  1Gc3Czcg1Ef176545,167766029,Texas, USA,21.0,0.88
5000,Ford,Doors,2017,Clean Vehicle,37321,White,  3Fa6P0K93Hr257687,167656538,Texas, USA,48.0,2.0
1700,Ford,Doors,2014,Clean Vehicle,112789,White,  1Fadp3F20El320177,167758222,Florida, USA,2.0,0.08
6200,BMW,Doors,2011,Clean Vehicle,80394,Gray,  Wbaph7G58Bnn05983,167766036,Texas, USA,21.0,0.88
3650,Ford,Doors,2016,Clean Vehicle,68142,White,  1Fmcu0F78Gub36672,167656726,Texas, USA,48.0,2.0
10500,Dodge,Doors,2014,Clean Vehicle,74203,White,  2C3Cdxct3Eh230364,167758265,Arizona, USA,24.0,1.0
43500,Chevrolet,2500,2018,Clean Vehicle,57604,White,  1Gc1Kwey3Jf123662,167766138,Georgia, USA,144.0,6.0
4610,Dodge,VAN,2016,Clean Vehicle,87229,Silver,  2C4Rdgbg2Gr345223,167656729,Texas, USA,48.0,2.0
3450,Ford,Doors,2012,Clean Vehicle,90711,White,  3Fahp0Ha5Cr389742,167758419,Florida, USA,24.0,1.0
38500,Chevrolet,Suburban,2018,Clean Vehicle,11135,Silver,  1Gnschkc6Jr269601,167766143,Georgia, USA,72.0,3.0
6810,Ford,MPV,2016,Clean Vehicle,66781,Silver,  2Fmpk3K95Gbb76939,167656730,Texas, USA,48.0,2.0
2900,Ford,Cargo,2011,Clean Vehicle,190994,White,  1Ftne2Ew6Bda76057,167758509,Florida, USA,2.0,0.08
43500,Chevrolet,2500,2018,Clean Vehicle,56007,White,  1Gc1Kwey6Jf259008,167766144,Georgia, USA,144.0,6.0
4450,Ford,MPV,2016,Clean Vehicle,32486,White,  2Fmpk3G96Gbc42228,167656731,Texas, USA,48.0,2.0
5800,Ford,Doors,2011,Clean Vehicle,195908,White,  1Ftew1Cm0Bfc14625,167758515,Florida, USA,2.0,0.08
16500,Chevrolet,Equinox,2018,Clean Vehicle,18020,Silver,  2Gnaxjev9J6276848,167766146,Georgia, USA,72.0,3.0
4240,Dodge,MPV,2016,Clean Vehicle,83262,White,  3C4Pdcbb9Gt181387,167656732,Texas, USA,48.0,2.0
26500,Ford,Pickup,2008,Clean Vehicle,62015,White,  1Ftxw43R18Eb10682,167758527,Pennsylvania, USA,24.0,1.0
13700,Chevrolet,Equinox,2017,Clean Vehicle,36421,Silver,  2Gnalcek6H6289807,167766173,Georgia, USA,72.0,3.0
8600,Ford,Doors,2016,Clean Vehicle,73321,White,  1Ftew1Cf8Gkd34592,167656733,Texas, USA,48.0,2.0
8000,Ford,Chassis,2008,Clean Vehicle,132379,White,  1Fdxf46R08Ea18180,167758623,Florida, USA,48.0,2.0
14200,Chevrolet,Equinox,2017,Clean Vehicle,28013,Silver,  2Gnalcek6H6288804,167766178,Georgia, USA,72.0,3.0
7040,Ford,MPV,2016,Clean Vehicle,33291,Silver,  2Fmpk3K80Gbc65759,167656736,Texas, USA,48.0,2.0
4700,Ford,Chassis,2005,Clean Vehicle,225236,No_Color,  1Fdxf46P35Ea79064,167758702,Florida, USA,2.0,0.08
30851,Chevrolet,Doors,2016,Clean Vehicle,43176,Red,  3Gcuksec6Gg284475,167766204,Georgia, USA,48.0,2.0
4880,Ford,MPV,2016,Clean Vehicle,36876,Silver,  2Fmpk4G97Gbc51848,167656738,Texas, USA,48.0,2.0
14500,Dodge,Pickup,2006,Clean Vehicle,111782,Silver,  1D7Ks28C96J246101,167758709,Pennsylvania, USA,72.0,3.0
7600,Chevrolet,Doors,2017,Clean Vehicle,110489,Brown,  1G1Ze5St0Hf155999,167766640,Nebraska, USA,5.0,0.21
13270,Ford,Doors,2016,Clean Vehicle,84035,White,  1Ft7W2Btxgeb64448,167656756,Texas, USA,48.0,2.0
12800,Ford,Doors,2012,Clean Vehicle,131101,Gray,  1Ftfw1Et3Cfb01665,167758730,Arizona, USA,20.0,0.83
33000,Chevrolet,1500,2018,Clean Vehicle,52521,White,  3Gcukreh0Jg303596,167766786,Ontario, CANADA,240.0,10.0
9280,Ford,Doors,2016,Clean Vehicle,101380,White,  1Ftfw1Ef9Gkf57726,167656757,Texas, USA,48.0,2.0
900,Ford,VAN,2003,Clean Vehicle,142027,White,  1Ftne24293Hb19928,167758752,Florida, USA,2.0,0.08
7560,Ford,Doors,2016,Clean Vehicle,111476,Gray,  1Ftfx1Ef7Gkd59790,167656758,Texas, USA,48.0,2.0
19500,Ford,Dual Rear Wheel,2011,Clean Vehicle,76897,White,  1Fd8W3Gt0Beb32874,167759102,Pennsylvania, USA,48.0,2.0
17100,Chevrolet,Malibu,2019,Clean Vehicle,15780,White,  1G1Zd5St5Kf112138,167767034,Washington, USA,48.0,2.0
8020,Ford,Doors,2016,Clean Vehicle,31944,White,  1Ftew1Cp2Gke43168,167656759,Texas, USA,48.0,2.0
10300,Ford,Fiesta,2019,Clean Vehicle,18937,Black,  3Fadp4Bjxkm123238,167759377,Missouri, USA,96.0,4.0
22600,Chevrolet,VAN,2019,Clean Vehicle,9706,White,  1Gcwgafgxk1243764,167767036,Washington, USA,48.0,2.0
10480,Ford,Doors,2016,Clean Vehicle,57289,Gray,  Wf0Dp3Th0G4113219,167656760,Texas, USA,48.0,2.0
10300,Ford,Fiesta,2019,Clean Vehicle,19956,Silver,  3Fadp4Bj4Km123235,167759380,Missouri, USA,96.0,4.0
22700,Chevrolet,VAN,2019,Clean Vehicle,6075,White,  1Gcwgafg4K1252945,167767041,Washington, USA,48.0,2.0
7410,Ford,Doors,2016,Clean Vehicle,21034,Gray,  1Ftex1Ep1Gfd60365,167656761,Texas, USA,48.0,2.0
10300,Ford,Fiesta,2019,Clean Vehicle,22881,Gray,  3Fadp4Bj7Km123231,167759385,Missouri, USA,96.0,4.0
10300,Chevrolet,Doors,2013,Clean Vehicle,167600,Gray,  1Gc4K0Cgxdf194396,167767134,Washington, USA,48.0,2.0
7570,Ford,Doors,2016,Clean Vehicle,37252,White,  1Ftfx1Ef0Gkf25969,167656762,Texas, USA,48.0,2.0
67000,Dodge,Challenger,2019,Clean Vehicle,10944,Blue,  2C3Cdzl97Kh518237,167759490,Ohio, USA,21.0,0.88
18900,Chevrolet,Impala,2019,Clean Vehicle,27601,White,  1G11Z5S37Ku129047,167767312,Texas, USA,21.0,0.88
12560,Ford,Doors,2019,Clean Vehicle,15958,White,  1Fd8W3Ht1Kee23298,167656776,Florida, USA,18.0,0.75
33000,Dodge,Durango,2019,Clean Vehicle,32251,White,  1C4Sdjct6Kc717612,167759493,Ohio, USA,21.0,0.88
18300,Chevrolet,Impala,2019,Clean Vehicle,25809,Black,  2G11Z5S33K9132248,167767315,Texas, USA,21.0,0.88
11760,Ford,CAB,2017,Clean Vehicle,30553,White,  1Fd8W3Ht4Hed36245,167656779,Texas, USA,48.0,2.0
31700,Dodge,Durango,2019,Clean Vehicle,26549,Red,  1C4Sdjct5Kc744865,167759499,Ohio, USA,21.0,0.88
25,Dodge,Doors,2007,Salvage Insurance,160528,Dark Blue,  2B3Ka43G87H836300,167416803,Minnesota, USA,17.0,0.71
0,Ford,Doors,2000,Salvage Insurance,124969,Black,  1Fafp34P7Yw270338,167251902,Oklahoma, USA,17.0,0.71
7340,Ford,Doors,2019,Clean Vehicle,15854,Gray,  1Fatp8Uh7K5172626,167693585,Florida, USA,17.0,0.71
8200,Hyundai,Doors,2017,Clean Vehicle,56690,White,  5Npd84Lf6Hh128808,167117726,Connecticut, USA,5.0,0.21
3000,KIA,Doors,2013,Clean Vehicle,97142,Silver,  Knagm4A75D5378293,167552545,Missouri, USA,216.0,9.0
6530,Jeep,MPV,2019,Clean Vehicle,10185,Black,  3C4Njdcb3Kt659526,167680488,Georgia, USA,17.0,0.71
0,Mazda,Doors,2009,Salvage Insurance,117541,Gray,  Jm3Er293590215768,167543177,Indiana, USA,16.0,0.67
12700,KIA,Soul,2019,Clean Vehicle,23514,Silver,  Kndjp3A55K7006351,167679072,California, USA,240.0,10.0
13800,KIA,Sorento,2017,Clean Vehicle,86959,Gray,  5Xyphda50Hg232046,167803771,North Carolina, USA,72.0,3.0
0,Chevrolet,Pickup,1998,Salvage Insurance,258631,Gray,  1Gccs1445Wk226994,167417659,Texas, USA,17.0,0.71
725,Ford,Doors,2017,Salvage Insurance,67279,Gray,  3Fa6P0H75Hr150081,167255037,Virginia, USA,48.0,2.0
7400,Ford,Doors,2019,Clean Vehicle,16482,Gray,  1Fatp8Uh2K5188622,167693593,Florida, USA,17.0,0.71
9800,Hyundai,Elantra,2017,Clean Vehicle,35687,Red,  Kmhd84Lf5Hu191402,167117732,Connecticut, USA,5.0,0.21
0,Honda,Doors,2003,Salvage Insurance,152608,White,  1Hgcm56363A030975,167552893,Arkansas, USA,17.0,0.71
4400,Jeep,MPV,2019,Clean Vehicle,17911,Green,  3C4Njcbbxkt664931,167680540,Georgia, USA,17.0,0.71
10330,Infiniti,MPV,2019,Clean Vehicle,21278,Blue,  5N1Dl0Mm9Kc550722,167698666,Florida, USA,22.0,0.92
1800,Chevrolet,Doors,2011,Salvage Insurance,47269,Black,  2G1Fb3Ddxb9212618,167418537,Arkansas, USA,17.0,0.71
50,Chevrolet,Doors,2008,Salvage Insurance,172102,Blue,  1G1Al58F787159241,167650632,Texas, USA,18.0,0.75
720,Ford,Wagon,2006,Clean Vehicle,26914,No_Color,  1Fafp36N06W137851,167660576,Florida, USA,23.0,0.96
22800,Ford,Doors,2017,Clean Vehicle,67217,Red,  1Ftew1Ep3Hfb25518,167765330,Michigan, USA,48.0,2.0
2500,Ford,Doors,2017,Salvage Insurance,78698,Black,  1Fmcu9Gd2Huc27625,167359161,California, USA,19.0,0.79
0,Ford,Doors,2003,Salvage Insurance,246065,Gold,  1Fafp55U03A242094,167610324,Kansas, USA,192.0,8.0
9190,GMC,MPV,2017,Clean Vehicle,41961,Black,  1Gkknxls3Hz174527,167703306,Virginia, USA,17.0,0.71
10900,Jeep,MPV,2019,Clean Vehicle,13273,Red,  1C4Hjxeg1Kw609998,167264249,Michigan, USA,48.0,2.0
10400,Infiniti,MPV,2019,Clean Vehicle,31713,Black,  5N1Dl0Mm1Kc552741,167698670,Florida, USA,22.0,0.92
0,Chevrolet,Doors,2003,Salvage Insurance,194673,Gray,  1Gndt13S632267445,167650636,Texas, USA,18.0,0.75
7320,Chevrolet,Pickup,2008,Clean Vehicle,325611,Silver,  1Gchk23648F125262,167660581,Florida, USA,22.0,0.92
22809,Ford,F-150,2017,Clean Vehicle,50732,Black,  1Ftfx1Ef5Hke41700,167765332,Michigan, USA,20.0,0.83
0,Ford,VAN,1998,Salvage Insurance,186855,Blue,  2Fmda5143Wba16791,167359170,California, USA,19.0,0.79
0,Ford,Doors,2013,Salvage Insurance,94004,Black,  3Fa6P0H74Dr270819,167610728,Minnesota, USA,17.0,0.71
5520,GMC,MPV,2017,Clean Vehicle,52904,Silver,  2Gkfltek8H6226257,167703312,Virginia, USA,17.0,0.71
10900,Jeep,MPV,2019,Clean Vehicle,14195,Orange,  1C4Hjxeg1Kw608401,167264250,Michigan, USA,48.0,2.0
6330,Jeep,MPV,2019,Clean Vehicle,43965,Red,  1C4Pjldbxkd300679,167698671,Florida, USA,22.0,0.92
0,Chevrolet,Doors,2009,Salvage Insurance,117059,Black,  Kl1Td66E39B645208,167418694,Colorado, USA,18.0,0.75
25,Chevrolet,Pickup,2010,Salvage Insurance,149189,White,  3Gcrkse37Ag234620,167650663,Colorado, USA,18.0,0.75
2320,Dodge,Doors,2007,Clean Vehicle,112182,Red,  2B3Ka43G67H630568,167660582,Florida, USA,22.0,0.92
23702,Ford,Doors,2017,Clean Vehicle,49024,Black,  1Ftew1Ep4Hkc08477,167765335,Michigan, USA,48.0,2.0
0,Ford,Doors,1997,Salvage Insurance,203297,Green,  1Fmdu35P7Vub38059,167610731,Minnesota, USA,17.0,0.71
5520,GMC,MPV,2017,Clean Vehicle,35821,Silver,  2Gkfltek8H6338184,167703317,Virginia, USA,17.0,0.71
14810,Infiniti,MPV,2019,Clean Vehicle,32611,Brown,  Jn8Az2Ne0K9233910,167698673,Florida, USA,22.0,0.92
25,Chevrolet,Doors,2011,Salvage Insurance,105244,White,  1Gccsbf97B8118236,167650664,Colorado, USA,18.0,0.75
2960,Chrysler,VAN,2008,Clean Vehicle,164048,Red,  2A8Hr54Px8R787529,167660587,Florida, USA,23.0,0.96
24800,Ford,Doors,2017,Clean Vehicle,46955,Gray,  1Ftew1Ef3Hfc22483,167765337,Michigan, USA,48.0,2.0
0,Ford,Doors,1996,Salvage Insurance,296860,Green,  1Falp62W5Th144314,167359712,California, USA,19.0,0.79
0,Ford,Doors,2006,Salvage Insurance,203158,Red,  1Fmzk04136Ga07119,167610991,Illinois, USA,17.0,0.71
6270,GMC,MPV,2017,Clean Vehicle,70443,Black,  2Gkfluek3H6232330,167703322,Virginia, USA,17.0,0.71
10050,Infiniti,MPV,2019,Clean Vehicle,18229,Gray,  5N1Dl0Mm3Kc557634,167698674,Florida, USA,22.0,0.92
225,Chevrolet,Doors,2014,Salvage Insurance,87673,Red,  3Gcukrec2Eg226031,167650668,Colorado, USA,18.0,0.75
26900,Chevrolet,Traverse,2018,Clean Vehicle,42941,Black,  1Gnevhkw8Jj148388,167781794,Missouri, USA,20.0,0.83
1420,Chrysler,Doors,2007,Clean Vehicle,104405,Gold,  1C3Lc66M77N591138,167660594,Florida, USA,23.0,0.96
27003,Ford,Doors,2017,Clean Vehicle,57186,Black,  1Ftew1Ef4Hfa16802,167765338,Michigan, USA,20.0,0.83
0,Ford,Doors,2002,Salvage Insurance,214800,Black,  3Fafp37372R151014,167360232,South Carolina, USA,48.0,2.0
350,Ford,Doors,2004,Salvage Insurance,236980,Gray,  1Fmfu16Lx4La45470,167611031,Illinois, USA,17.0,0.71
5600,GMC,MPV,2017,Clean Vehicle,59808,Black,  2Gkfltek3H6256220,167703323,Virginia, USA,17.0,0.71
10120,Infiniti,MPV,2019,Clean Vehicle,20681,White,  5N1Dl0Mm2Kc556913,167698675,Florida, USA,22.0,0.92
0,Chevrolet,Doors,2010,Salvage Insurance,137422,Red,  2Cnflnew5A6355858,167650683,Colorado, USA,18.0,0.75
3920,Ford,Doors,2015,Clean Vehicle,102700,White,  1Ftmf1C85Fkd31564,167660596,Georgia, USA,48.0,2.0
23100,Ford,Doors,2017,Clean Vehicle,53270,Black,  1Ftew1Epxhfb71427,167765343,Michigan, USA,20.0,0.83
0,GMC,Doors,2004,Salvage Insurance,235348,Gold,  1Gket16S646227597,167360322,South Carolina, USA,48.0,2.0
5630,GMC,MPV,2017,Clean Vehicle,27195,Black,  2Gkfltek2H6218025,167703325,Virginia, USA,17.0,0.71
2800,Jaguar,Doors,2019,Clean Vehicle,20849,Black,  Sajbd4Fx6Kcy78964,167698678,Florida, USA,22.0,0.92
0,Chevrolet,Doors,2008,Salvage Insurance,159266,Gray,  2G1Wb58Kx81220813,167650796,California, USA,19.0,0.79
8850,Ford,Doors,2015,Clean Vehicle,143818,Black,  1Ftew1Cf6Ffc68843,167660597,Georgia, USA,48.0,2.0
18712,Ford,F-150,2017,Clean Vehicle,67347,Black,  1Ftex1E83Hfb13813,167765400,Michigan, USA,20.0,0.83
0,Ford,Pickup,2009,Salvage Insurance,180364,Blue,  1Ftyr10D19Pa60391,167360535,Tennessee, USA,48.0,2.0
0,Ford,Doors,2009,Salvage Insurance,184889,Black,  1Fahp35N09W109143,167611047,Illinois, USA,17.0,0.71
6300,GMC,MPV,2017,Clean Vehicle,117400,Blue,  2Gkfluek6H6317310,167703326,Virginia, USA,17.0,0.71
6930,Jeep,MPV,2019,Clean Vehicle,47798,Red,  1C4Pjmdx4Kd197521,167698679,Florida, USA,22.0,0.92
25,Chevrolet,Doors,2008,Salvage Insurance,130623,White,  1Gnfc13J88R167278,167650817,California, USA,192.0,8.0
3440,Ford,Doors,2015,Clean Vehicle,124542,White,  1Fadp5Au3Fl108248,167660600,Georgia, USA,48.0,2.0
50412,Ford,Doors,2017,Clean Vehicle,47129,Black,  1Ft7W2Bt3Hef41039,167765418,Michigan, USA,48.0,2.0
25,Ford,Pickup,1994,Salvage Insurance,206162,White,  1Ftdf15Y2Rnb12612,167361489,Georgia, USA,48.0,2.0
950,Ford,Pickup,2001,Salvage Insurance,229886,Red,  1Ftrx17W41Nb80705,167611176,Illinois, USA,17.0,0.71
9270,GMC,MPV,2017,Clean Vehicle,19490,Gray,  1Gkknxls2Hz262405,167703329,Virginia, USA,17.0,0.71
11380,Jeep,MPV,2019,Clean Vehicle,12038,Black,  1C4Hjxeg2Kw600727,167271446,Michigan, USA,48.0,2.0
5350,Hyundai,MPV,2019,Clean Vehicle,43536,Blue,  Km8J33A49Ku860727,167698680,Florida, USA,22.0,0.92
2725,Chevrolet,Doors,2004,Salvage Insurance,308451,Black,  1Gcjc33204F177273,167650940,South Carolina, USA,48.0,2.0
3790,Ford,Doors,2015,Clean Vehicle,100893,Gray,  3Fa6P0H71Fr180238,167660602,Georgia, USA,48.0,2.0
40514,Ford,Doors,2017,Clean Vehicle,90304,White,  1Ft7W2Bt6Heb60592,167765419,Michigan, USA,20.0,0.83
0,Ford,Doors,1997,Salvage Insurance,146912,Green,  1Ftdf18W8Vna61251,167362449,Wisconsin, USA,48.0,2.0
0,Ford,Doors,1998,Salvage Insurance,131367,White,  1Ftrf18L7Wka62471,167611301,Illinois, USA,17.0,0.71
9190,GMC,MPV,2017,Clean Vehicle,31394,Gray,  1Gkknxls7Hz295013,167703330,Virginia, USA,17.0,0.71
10330,Infiniti,MPV,2019,Clean Vehicle,25933,Gray,  5N1Dl0Mm9Kc556522,167698681,Florida, USA,22.0,0.92
1000,Acura,Doors,2008,Salvage Insurance,118250,Gray,  5J8Tb18578A010979,167362709,Michigan, USA,48.0,2.0
2925,BMW,Doors,2013,Salvage Insurance,46060,White,  5Uxwx9C57D0A24286,167651122,Florida, USA,48.0,2.0
3830,Ford,Doors,2015,Clean Vehicle,50593,Gold,  3Fa6P0Hdxfr241138,167660603,Georgia, USA,48.0,2.0
43402,Ford,Doors,2017,Clean Vehicle,62387,Blue,  1Ft7W2Bt3Hed62547,167765425,Michigan, USA,48.0,2.0
1025,GMC,Doors,2009,Salvage Insurance,169634,Black,  1Gkfk03219R252659,167362649,Michigan, USA,48.0,2.0
17200,Honda,VAN,2016,Clean Vehicle,72527,Gray,  5Fnrl5H65Gb151898,167611321,New Jersey, USA,2.0,0.08
54680,Harley-Davidson,Road/Street,2016,Clean Vehicle,9502,Black,  1Hd1Krm1Xgb609213,167703374,Virginia, USA,18.0,0.75
6940,Honda,Doors,2010,Clean Vehicle,217290,No_Color,  5Fnyf4H99Ab034386,167275444,Pennsylvania, USA,72.0,3.0
13080,Infiniti,MPV,2019,Clean Vehicle,17243,Gray,  Jn8Az2Nf9K9685086,167698683,Florida, USA,22.0,0.92
25,Chevrolet,Doors,2007,Salvage Insurance,194903,Gray,  3Gnfk16307G310044,167651207,Virginia, USA,48.0,2.0
10630,Ford,Doors,2015,Clean Vehicle,82899,White,  1Ftew1Eg0Ffb32472,167660608,Georgia, USA,48.0,2.0
43009,Ford,Doors,2017,Clean Vehicle,76418,White,  1Ft7W2Bt3Heb19966,167765426,Michigan, USA,48.0,2.0
25,GMC,Doors,2003,Salvage Insurance,138441,White,  1Gkdt13S332100344,167362657,Michigan, USA,48.0,2.0
4600,Ford,Pickup,2006,Salvage Insurance,240740,Brown,  1Ftpw14V66Fa82105,167611554,Mississippi, USA,192.0,8.0
4950,Honda,MPV,2016,Clean Vehicle,71404,Black,  2Hkrm3H45Gh513861,167703381,Virginia, USA,17.0,0.71
3760,Hyundai,Doors,2019,Clean Vehicle,30382,Silver,  5Npd84Lf6Kh456317,167698685,Florida, USA,22.0,0.92
3900,Acura,Doors,2009,Clean Vehicle,179389,Black,  19Uua96529A004646,167389316,Texas, USA,2.0,0.08
0,Cadillac,Coupe,2000,Salvage Insurance,105169,White,  1G6El12Y9Yu148063,167651218,Virginia, USA,216.0,9.0
3830,Ford,Doors,2015,Clean Vehicle,82534,Silver,  3Fa6P0Hdxfr258523,167660609,Georgia, USA,48.0,2.0
53500,Ford,Doors,2017,Clean Vehicle,55732,White,  1Ft8W4Dtxhed96692,167765452,Michigan, USA,20.0,0.83
25,Ford,Doors,2010,Salvage Insurance,198596,Gray,  1Fmeu7De5Aua53694,167362668,Michigan, USA,48.0,2.0
25,Ford,Doors,1998,Salvage Insurance,300021,Brown,  1Ftzx0766Wka18481,167611660,Arkansas, USA,17.0,0.71
6240,Honda,Doors,2015,Clean Vehicle,83623,Silver,  5Fnyf4H26Fb052452,167703518,Virginia, USA,48.0,2.0
4150,Jeep,Doors,2014,Clean Vehicle,108895,White,  1C4Njrfb0Ed707552,167698715,New York, USA,48.0,2.0
25,Jeep,Doors,1999,Salvage Insurance,226972,Black,  1J4Gw58S4Xc558310,167246338,Florida, USA,16.0,0.67
61200,BMW,Series,2020,Clean Vehicle,7509,Black,  Wba7T2C04Lgl17687,167417053,California, USA,168.0,7.0
0,Buick,Doors,2006,Salvage Insurance,137464,Blue,  2G4Wc582961163677,167651221,Virginia, USA,216.0,9.0
13500,BMW,Series,2014,Clean Vehicle,33542,Blue,  Wba3D5C51Ekx97650,167782815,New Jersey, USA,48.0,2.0
6490,Ford,Doors,2015,Clean Vehicle,74754,Black,  1Fm5K7D88Fga24308,167660611,Georgia, USA,48.0,2.0
51502,Ford,Doors,2017,Clean Vehicle,27661,Black,  1Ft8W3Dt8Hec12120,167765457,Michigan, USA,48.0,2.0
250,Ford,Doors,2010,Salvage Insurance,115241,White,  3Fahp0Ha6Ar187697,167362678,Michigan, USA,48.0,2.0
25,Ford,Doors,1984,Salvage Insurance,41577,White,  2Ftcf15Y9Eca14589,167611661,Arkansas, USA,17.0,0.71
8160,Honda,VAN,2015,Clean Vehicle,109027,Gray,  5Fnrl5H96Fb012419,167703523,Virginia, USA,48.0,2.0
7770,Jeep,Doors,2014,Clean Vehicle,72732,Gray,  1C4Rjfbg4Ec441069,167698716,New York, USA,48.0,2.0
200,Jeep,Doors,2001,Salvage Insurance,126400,Green,  1J4Ft48S01L590080,167247039,Maryland, USA,16.0,0.67
25,Audi,Doors,2008,Salvage Insurance,177422,Black,  Wa1By74L38D010163,167417202,Texas, USA,17.0,0.71
0,Chevrolet,Doors,1995,Salvage Insurance,274706,Green,  2Gcec19H8S1195266,167425634,Arizona, USA,48.0,2.0
1825,BMW,Coupe,2008,Salvage Insurance,77984,White,  Wbawb33548P132854,167651338,Georgia, USA,48.0,2.0
39800,BMW,Series,2017,Clean Vehicle,23177,Blue,  Wba7E2C58Hg739412,167782823,California, USA,21.0,0.88
9210,Ford,Doors,2015,Clean Vehicle,26911,Silver,  1Ftew1Cg4Ffa66589,167660613,Georgia, USA,48.0,2.0
58500,Ford,Single Rear Wheel,2019,Clean Vehicle,21527,Blue,  1Ft8W3Bt3Kee15023,167765561,Washington, USA,21.0,0.88
125,Ford,Doors,2014,Salvage Insurance,56461,Silver,  1Fm5K8Gt9Ega74266,167362681,Michigan, USA,48.0,2.0
3960,Honda,Doors,2015,Clean Vehicle,95128,White,  19Xfb2F81Fe252000,167703530,Virginia, USA,48.0,2.0
5998,Hyundai,Doors,2014,Clean Vehicle,122975,Phantom Black,  5Npdh4Ae0Eh480157,167279690,New York, USA,120.0,5.0
3700,Honda,Doors,2014,Clean Vehicle,162824,Blue,  Jhmze2H34Es000337,167698717,New York, USA,48.0,2.0
0,KIA,Wagon,2008,Salvage Insurance,148463,Silver,  Knafg525787197602,167247592,Indiana, USA,16.0,0.67
0,Audi,Doors,2005,Salvage Insurance,181896,Black,  Waudg74F05N113751,167419563,California, USA,19.0,0.79
0,BMW,Doors,2000,Salvage Insurance,216657,Gray,  Wbaam3346Yfp77118,167425906,Utah, USA,48.0,2.0
5000,GMC,Doors,2012,Clean Vehicle,140339,Black,  1Gkkrpedxcj207971,167702669,Utah, USA,19.0,0.79
15050,Infiniti,MPV,2019,Clean Vehicle,26786,White,  Jn8Az2Ne9K9229368,167256592,Texas, USA,17.0,0.71
3960,Hyundai,Doors,2019,Clean Vehicle,35623,Red,  5Npd84Lf5Kh403222,167697946,Ohio, USA,48.0,2.0
36300,Lincoln,Nautilus,2019,Clean Vehicle,14541,Black,  2Lmpj6L91Kbl31468,167151980,California, USA,24.0,1.0
55600,Lexus,GX,2020,Clean Vehicle,8186,Silver,  Jtjam7Bx4L5251250,167605747,Florida, USA,48.0,2.0
